original_index,delta,period,city
646,2164,4,ALMERE
3362,129,4,ALMERE
1780,-1187,4,ALMERE
916,1389,4,ALMERE
334,-929,4,ALMERE
3779,-4654,4,ALMERE
117,-1258,4,ALMERE
3087,-2841,4,ALMERE
2705,841,4,ALMERE
1778,-626,4,ALMERE
1187,-166,4,ALMERE
3302,2018,4,ALMERE
384,422,4,ALMERE
2307,2627,4,ALMERE
649,-1989,4,ALMERE
1987,-56,4,ALMERE
1169,608,4,ALMERE
2550,-6625,4,ALMERE
2291,1613,4,ALMERE
1449,-1919,4,ALMERE
3309,476,4,ALMERE
2426,937,4,ALMERE
3163,93,4,ALMERE
1815,1279,4,ALMERE
593,-894,4,ALMERE
2659,-474,4,ALMERE
3187,894,4,ALMERE
1680,2132,4,ALMERE
1676,-903,4,ALMERE
1931,418,4,ALMERE
3817,-1339,4,ALMERE
506,389,4,ALMERE
3582,1022,4,ALMERE
3251,69,4,ALMERE
3158,718,4,ALMERE
274,-1145,4,ALMERE
3227,-411,4,ALMERE
99,769,4,ALMERE
2775,-140,4,ALMERE
3801,1000,4,ALMERE
559,-630,4,ALMERE
2723,102,4,ALMERE
1384,228,4,ALMERE
2599,12070,4,ALMERE
2823,-3187,4,ALMERE
3742,677,4,ALMERE
231,-2486,4,ALMERE
3298,-3697,4,ALMERE
3402,-2108,4,ALMERE
2296,-1645,4,ALMERE
2015,-3031,4,ALMERE
1551,-628,4,ALMERE
2458,-49,4,ALMERE
763,1075,4,ALMERE
2522,-1037,4,ALMERE
555,-515,4,ALMERE
1080,-590,4,ALMERE
1552,-1500,4,ALMERE
1211,-148,4,ALMERE
1689,-2450,4,ALMERE
844,-2570,4,ALMERE
3749,15602,4,ALMERE
957,-595,4,ALMERE
2824,-2919,4,ALMERE
960,-2309,4,ALMERE
345,-4221,4,ALMERE
684,-658,4,ALMERE
3219,646,4,ALMERE
2434,-185,4,ALMERE
217,302,4,ALMERE
3427,-9199,4,ALMERE
81,-79,4,ALMERE
1454,881,4,ALMERE
3212,69,4,ALMERE
1132,103,4,ALMERE
3830,421,4,ALMERE
424,-170,4,ALMERE
331,-802,4,ALMERE
2488,-1167,4,ALMERE
1399,-534,4,ALMERE
2921,-3794,4,ALMERE
2274,-10355,4,ALMERE
961,-4144,4,ALMERE
2164,1465,4,ALMERE
2521,-1853,4,ALMERE
2657,-242,4,ALMERE
636,-2516,4,ALMERE
3251,69,4,ALMERE
1005,-1911,4,ALMERE
475,-226,4,ALMERE
2285,15238,4,ALMERE
3313,-3336,4,ALMERE
1187,-166,4,ALMERE
1651,1531,4,ALMERE
824,-105,4,ALMERE
52,1147,4,ALMERE
243,-612,4,ALMERE
2492,-2174,4,ALMERE
1142,-7375,4,ALMERE
299,2345,4,ALMERE
468,-103,4,ALMERE
2424,-1406,4,ALMERE
3738,-926,4,ALMERE
2891,-1520,4,ALMERE
1532,3009,4,ALMERE
2542,-88,4,ALMERE
2367,-1820,4,ALMERE
428,-468,4,ALMERE
655,-1258,4,ALMERE
585,3778,4,ALMERE
1315,-348,4,ALMERE
761,-12658,4,ALMERE
354,462,4,ALMERE
3557,967,4,ALMERE
2922,1078,4,ALMERE
2580,-2468,4,ALMERE
3611,1265,4,ALMERE
3649,-736,4,ALMERE
3969,1856,4,ALMERE
2458,-49,4,ALMERE
2886,817,4,ALMERE
0,4163,4,ALMERE
1940,1194,4,ALMERE
1302,2127,4,ALMERE
167,-7256,4,ALMERE
3912,-105,4,ALMERE
1739,1362,4,ALMERE
2833,1328,4,ALMERE
580,18532,4,ALMERE
2271,-15165,4,ALMERE
1595,-1154,4,ALMERE
962,-3605,4,ALMERE
1849,391,4,ALMERE
983,-453,4,ALMERE
3871,-694,4,ALMERE
231,-2486,4,ALMERE
3030,1305,4,ALMERE
1529,-773,4,ALMERE
1418,898,4,ALMERE
2821,-5165,4,ALMERE
963,-1836,4,ALMERE
2731,503,4,ALMERE
2321,-2064,4,ALMERE
3903,1230,4,ALMERE
542,-13256,4,ALMERE
3764,-2174,4,ALMERE
1768,1845,4,ALMERE
642,479,4,ALMERE
800,-632,4,ALMERE
296,-1156,4,ALMERE
3530,435,4,ALMERE
2834,3794,4,ALMERE
976,-350,4,ALMERE
3055,-462,4,ALMERE
2955,4781,4,ALMERE
1998,1283,4,ALMERE
3700,5822,4,ALMERE
886,298,4,ALMERE
494,-212,4,ALMERE
1677,-389,4,ALMERE
398,-508,4,ALMERE
915,610,4,ALMERE
1444,-732,4,ALMERE
77,-389,4,ALMERE
3612,351,4,ALMERE
891,-1305,4,ALMERE
2501,1186,4,ALMERE
1440,-420,4,ALMERE
3680,-12145,4,ALMERE
531,1336,4,ALMERE
2875,-1480,4,ALMERE
3234,-3217,4,ALMERE
1229,14095,4,ALMERE
2485,-821,4,ALMERE
3515,1429,4,ALMERE
1944,1620,4,ALMERE
1236,5922,4,ALMERE
2983,-997,4,ALMERE
757,-3790,4,ALMERE
1947,1100,4,ALMERE
1750,-1384,4,ALMERE
2982,-3248,4,ALMERE
2199,1257,4,ALMERE
2203,881,4,ALMERE
1404,401,4,ALMERE
2348,-122,4,ALMERE
790,130,4,ALMERE
3142,-2200,4,ALMERE
1271,-37,4,ALMERE
2205,447,4,ALMERE
1436,1535,4,ALMERE
2469,-1623,4,ALMERE
1582,441,4,ALMERE
797,-1112,4,ALMERE
3386,3295,4,ALMERE
1209,2168,4,ALMERE
1869,1637,4,ALMERE
803,-665,4,ALMERE
2937,1639,4,ALMERE
1176,-770,4,ALMERE
2160,-6243,4,ALMERE
2600,9439,4,ALMERE
3161,-768,4,ALMERE
3220,1752,4,ALMERE
533,2256,4,ALMERE
2175,-553,4,ALMERE
1647,-366,4,ALMERE
773,-2569,4,ALMERE
3505,-838,4,ALMERE
2901,-447,4,ALMERE
3141,-761,4,ALMERE
3912,-105,4,ALMERE
271,-359,4,ALMERE
3840,1712,4,ALMERE
3832,-2102,4,ALMERE
235,-2111,4,ALMERE
1649,2103,4,ALMERE
571,-132,4,ALMERE
1399,-534,4,ALMERE
2506,684,4,ALMERE
2688,1001,4,ALMERE
684,-658,4,ALMERE
1402,-371,4,ALMERE
1596,-1352,4,ALMERE
3527,-91,4,ALMERE
1106,-1370,4,ALMERE
2417,-8878,4,ALMERE
3004,-265,4,ALMERE
977,-209,4,ALMERE
3961,-331,4,ALMERE
202,-1950,4,ALMERE
2265,-731,4,ALMERE
1122,-1209,4,ALMERE
602,299,4,ALMERE
2125,-869,4,ALMERE
3880,-2328,4,ALMERE
1879,-1162,4,ALMERE
2434,-185,4,ALMERE
2992,-1228,4,ALMERE
3010,475,4,ALMERE
1819,-1184,4,ALMERE
2084,-873,4,ALMERE
3648,-1885,4,ALMERE
672,-417,4,ALMERE
2791,-594,4,ALMERE
2409,-3848,4,ALMERE
228,-50,4,ALMERE
3888,-356,4,ALMERE
1938,-1223,4,ALMERE
1796,171,4,ALMERE
2872,356,4,ALMERE
268,117,4,ALMERE
3253,-3001,4,ALMERE
2367,-1820,4,ALMERE
1269,-971,4,ALMERE
1588,1002,4,ALMERE
506,389,4,ALMERE
1852,2437,4,ALMERE
1343,-495,4,ALMERE
3432,-14329,4,ALMERE
510,-235,4,ALMERE
2875,-1480,4,ALMERE
3906,273,4,ALMERE
2004,423,4,ALMERE
2732,1267,4,ALMERE
872,39,4,ALMERE
2477,-392,4,ALMERE
3118,-464,4,ALMERE
928,213,4,ALMERE
428,-468,4,ALMERE
1559,1161,4,ALMERE
460,-400,4,ALMERE
1602,-1162,4,ALMERE
967,5219,4,ALMERE
2403,-1156,4,ALMERE
1258,-174,4,ALMERE
3854,-914,4,ALMERE
416,50,4,ALMERE
1195,-675,4,ALMERE
3746,1418,4,ALMERE
3125,-2953,4,ALMERE
3862,331,4,ALMERE
2135,-615,4,ALMERE
2228,-156,4,ALMERE
3269,550,4,ALMERE
1951,-1556,4,ALMERE
1294,-219,4,ALMERE
678,1251,4,ALMERE
165,-4759,4,ALMERE
147,-670,4,ALMERE
2873,-191,4,ALMERE
1727,-3377,4,ALMERE
1270,-1369,4,ALMERE
1638,-2019,4,ALMERE
2478,1260,4,ALMERE
3323,-3,4,ALMERE
3053,160,4,ALMERE
242,680,4,ALMERE
1983,629,4,ALMERE
3809,150,4,ALMERE
339,3711,4,ALMERE
1753,-503,4,ALMERE
391,-106,4,ALMERE
979,-1566,4,ALMERE
3352,1027,4,ALMERE
3318,5773,4,ALMERE
2671,-2231,4,ALMERE
2442,85,4,ALMERE
638,2769,4,ALMERE
1157,-17,4,ALMERE
1535,-99,4,ALMERE
2910,-378,4,ALMERE
987,4154,4,ALMERE
3709,-519,4,ALMERE
2381,499,4,ALMERE
2296,-1645,4,ALMERE
1798,1217,4,ALMERE
2012,-1599,4,ALMERE
348,19269,4,ALMERE
362,-596,4,ALMERE
2549,-91,4,ALMERE
804,-1917,4,ALMERE
2425,-1726,4,ALMERE
1407,-6459,4,ALMERE
3063,-2709,4,ALMERE
1185,1887,4,ALMERE
2249,988,4,ALMERE
1296,287,4,ALMERE
2186,466,4,ALMERE
990,-1110,4,ALMERE
3950,170,4,ALMERE
2773,-2246,4,ALMERE
1404,401,4,ALMERE
274,-1145,4,ALMERE
112,-983,4,ALMERE
2359,-5165,4,ALMERE
3359,-392,4,ALMERE
386,-36,4,ALMERE
2217,-464,4,ALMERE
530,-1444,4,ALMERE
133,-103,4,ALMERE
2023,-1475,4,ALMERE
1246,-669,4,ALMERE
1682,1459,4,ALMERE
670,-1109,4,ALMERE
479,365,4,ALMERE
3302,2018,4,ALMERE
21,-1067,4,ALMERE
1719,-2984,4,ALMERE
1025,941,4,ALMERE
1374,-1316,4,ALMERE
1422,-1563,4,ALMERE
3106,-1350,4,ALMERE
2960,317,4,ALMERE
1953,-964,4,ALMERE
2682,2206,4,ALMERE
2893,-2019,4,ALMERE
247,-861,4,ALMERE
1410,-127,4,ALMERE
2886,817,4,ALMERE
3566,5872,4,ALMERE
2750,-1004,4,ALMERE
3402,-2108,4,ALMERE
3239,-1631,4,ALMERE
3813,361,4,ALMERE
2775,-140,4,ALMERE
3538,34,4,ALMERE
3087,-2841,4,ALMERE
2038,565,4,ALMERE
214,-933,4,ALMERE
918,-998,4,ALMERE
1955,-2241,4,ALMERE
3786,-3624,4,ALMERE
1832,-3633,4,ALMERE
1775,-204,4,ALMERE
403,-481,4,ALMERE
73,-186,4,ALMERE
1726,-809,4,ALMERE
1524,-5172,4,ALMERE
931,649,4,ALMERE
3124,-801,4,ALMERE
544,1256,4,ALMERE
57,-517,4,ALMERE
1831,-6277,4,ALMERE
2952,89,4,ALMERE
715,-1160,4,ALMERE
880,1717,4,ALMERE
3584,1124,4,ALMERE
664,832,4,ALMERE
301,-62,4,ALMERE
2446,5484,4,ALMERE
3376,811,4,ALMERE
1753,-503,4,ALMERE
3959,-1671,4,ALMERE
711,-1877,4,ALMERE
1082,5039,4,ALMERE
3936,189,4,ALMERE
3898,-305,4,ALMERE
630,-788,4,ALMERE
100,-468,4,ALMERE
680,906,4,ALMERE
1587,728,4,ALMERE
2786,1175,4,ALMERE
2850,1485,4,ALMERE
2953,-1241,4,ALMERE
361,-527,4,ALMERE
2793,-828,4,ALMERE
1194,-1171,4,ALMERE
2621,205,4,ALMERE
1001,288,4,ALMERE
2880,1711,4,ALMERE
1292,111,4,ALMERE
2790,-694,4,ALMERE
403,-481,4,ALMERE
614,1414,4,ALMERE
2471,-1531,4,ALMERE
3821,2608,4,ALMERE
3971,-1212,4,ALMERE
3036,1004,4,ALMERE
2882,1541,4,ALMERE
1941,500,4,ALMERE
2614,-4811,4,ALMERE
3717,-1849,4,ALMERE
3538,34,4,ALMERE
222,-554,4,ALMERE
1212,927,4,ALMERE
17,-930,4,ALMERE
242,680,4,ALMERE
2516,589,4,ALMERE
3841,-1650,4,ALMERE
652,-1385,4,ALMERE
2529,-7322,4,ALMERE
2388,-2145,4,ALMERE
1324,-118,4,ALMERE
2620,-1830,4,ALMERE
1691,-1725,4,ALMERE
1530,755,4,ALMERE
1710,-139,4,ALMERE
3746,1418,4,ALMERE
3759,-15611,4,ALMERE
1272,243,4,ALMERE
1253,4233,4,ALMERE
1127,-1908,4,ALMERE
3853,-4991,4,ALMERE
3639,-1388,4,ALMERE
1515,2239,4,ALMERE
2726,-192,4,ALMERE
3776,-8679,4,ALMERE
471,-16,4,ALMERE
2721,-1148,4,ALMERE
737,-2366,4,ALMERE
898,864,4,ALMERE
3925,-1304,4,ALMERE
1176,-770,4,ALMERE
1874,-184,4,ALMERE
3847,-1309,4,ALMERE
2359,-5165,4,ALMERE
1385,1618,4,ALMERE
228,-50,4,ALMERE
2771,-1433,4,ALMERE
2284,10483,4,ALMERE
11,-11,4,ALMERE
2142,-336,4,ALMERE
3107,-2192,4,ALMERE
1165,-871,4,ALMERE
500,-7374,4,ALMERE
3793,-2676,4,ALMERE
1741,-1486,4,ALMERE
2016,1589,4,ALMERE
2891,-1520,4,ALMERE
3061,1424,4,ALMERE
759,-725,4,ALMERE
440,-112,4,ALMERE
1746,998,4,ALMERE
3444,-6276,4,ALMERE
152,1,4,ALMERE
2547,-20,4,ALMERE
646,2164,4,ALMERE
3037,-108,4,ALMERE
476,22,4,ALMERE
102,-11802,4,ALMERE
1706,-441,4,ALMERE
303,692,4,ALMERE
1693,-1214,4,ALMERE
157,1935,4,ALMERE
2664,-777,4,ALMERE
2342,-526,4,ALMERE
813,1090,4,ALMERE
168,3800,4,ALMERE
1057,1455,4,ALMERE
3312,21,4,ALMERE
2615,-551,4,ALMERE
3869,1243,4,ALMERE
987,4154,4,ALMERE
3317,1056,4,ALMERE
3957,-594,4,ALMERE
893,302,4,ALMERE
3773,-564,4,ALMERE
3714,-2074,4,ALMERE
2617,1633,4,ALMERE
51,-1819,4,ALMERE
26,-696,4,ALMERE
373,525,4,ALMERE
3297,-6543,4,ALMERE
1110,-667,4,ALMERE
734,4446,4,ALMERE
2775,-140,4,ALMERE
2415,234,4,ALMERE
3347,274,4,ALMERE
880,1717,4,ALMERE
188,2118,4,ALMERE
3104,-959,4,ALMERE
282,801,4,ALMERE
440,-112,4,ALMERE
1632,-12640,4,ALMERE
2098,-592,4,ALMERE
2651,179,4,ALMERE
3886,725,4,ALMERE
758,-1106,4,ALMERE
1296,287,4,ALMERE
3266,651,4,ALMERE
353,-1313,4,ALMERE
3706,7401,4,ALMERE
73,-186,4,ALMERE
3955,-1810,4,ALMERE
2678,1639,4,ALMERE
1112,-3780,4,ALMERE
2223,-1275,4,ALMERE
1167,637,4,ALMERE
3093,-567,4,ALMERE
1934,236,4,ALMERE
215,-31,4,ALMERE
3126,-248,4,ALMERE
3256,1862,4,ALMERE
2156,-319,4,ALMERE
157,1935,4,ALMERE
1267,-515,4,ALMERE
778,999,4,ALMERE
244,-123,4,ALMERE
3788,-1417,4,ALMERE
3551,1619,4,ALMERE
3392,5,4,ALMERE
2344,-1765,4,ALMERE
306,4550,4,ALMERE
2046,-773,4,ALMERE
350,609,4,ALMERE
3532,-123,4,ALMERE
2563,4791,4,ALMERE
2457,-384,4,ALMERE
154,39,4,ALMERE
3409,-3845,4,ALMERE
3222,37,4,ALMERE
2456,-979,4,ALMERE
1371,-1589,4,ALMERE
3844,1011,4,ALMERE
570,-276,4,ALMERE
3208,705,4,ALMERE
1459,8528,4,ALMERE
1900,-393,4,ALMERE
3316,-1184,4,ALMERE
2041,-1180,4,ALMERE
3290,222,4,ALMERE
2720,-415,4,ALMERE
2652,1761,4,ALMERE
2222,682,4,ALMERE
1062,-240,4,ALMERE
148,-592,4,ALMERE
2397,-4799,4,ALMERE
1026,1275,4,ALMERE
2219,-1392,4,ALMERE
1886,-1668,4,ALMERE
3983,1612,4,ALMERE
3777,-1734,4,ALMERE
1162,-1518,4,ALMERE
710,-966,4,ALMERE
2436,398,4,ALMERE
189,1512,4,ALMERE
2421,-3090,4,ALMERE
410,317,4,ALMERE
695,-1504,4,ALMERE
2425,-1726,4,ALMERE
512,547,4,ALMERE
3521,-1393,4,ALMERE
846,-1010,4,ALMERE
704,-250,4,ALMERE
3267,-726,4,ALMERE
895,335,4,ALMERE
1479,956,4,ALMERE
956,1394,4,ALMERE
567,-297,4,ALMERE
3006,2014,4,ALMERE
59,-7526,4,ALMERE
3092,-1478,4,ALMERE
571,-132,4,ALMERE
3872,-845,4,ALMERE
2034,572,4,ALMERE
1407,-6459,4,ALMERE
3642,-1442,4,ALMERE
3981,5224,4,ALMERE
3805,4001,4,ALMERE
549,608,4,ALMERE
742,-1843,4,ALMERE
3850,-1290,4,ALMERE
1852,2437,4,ALMERE
3472,-183,4,ALMERE
3020,272,4,ALMERE
2764,-2913,4,ALMERE
1932,-275,4,ALMERE
1525,-5909,4,ALMERE
1475,475,4,ALMERE
3796,392,4,ALMERE
3531,-185,4,ALMERE
2622,-1371,4,ALMERE
1400,-1284,4,ALMERE
2025,-1376,4,ALMERE
3908,1958,4,ALMERE
1601,-1641,4,ALMERE
161,-765,4,ALMERE
2243,1284,4,ALMERE
571,-132,4,ALMERE
2448,-854,4,ALMERE
2598,2967,4,ALMERE
764,12061,4,ALMERE
1823,-2030,4,ALMERE
3819,-1226,4,ALMERE
1870,548,4,ALMERE
1711,-1713,4,ALMERE
2168,3392,4,ALMERE
2445,4516,4,ALMERE
1839,2310,4,ALMERE
1305,-21874,4,ALMERE
540,-1585,4,ALMERE
217,302,4,ALMERE
2609,570,4,ALMERE
844,-2570,4,ALMERE
2543,-315,4,ALMERE
1495,-6002,4,ALMERE
1296,287,4,ALMERE
1786,-8,4,ALMERE
2085,-1890,4,ALMERE
938,-1783,4,ALMERE
2778,-202,4,ALMERE
244,-123,4,ALMERE
751,766,4,ALMERE
617,-817,4,ALMERE
2889,-590,4,ALMERE
1565,-226,4,ALMERE
2077,2438,4,ALMERE
1341,-972,4,ALMERE
3482,-1028,4,ALMERE
1845,-3509,4,ALMERE
605,417,4,ALMERE
1783,-3638,4,ALMERE
2078,-1514,4,ALMERE
231,-2486,4,ALMERE
1472,-2381,4,ALMERE
522,-94,4,ALMERE
146,473,4,ALMERE
417,77,4,ALMERE
2766,-2257,4,ALMERE
1751,-1952,4,ALMERE
2794,336,4,ALMERE
1467,-1121,4,ALMERE
1948,1549,4,ALMERE
1275,271,4,ALMERE
3774,-4712,4,ALMERE
524,-3550,4,ALMERE
992,1682,4,ALMERE
489,148,4,ALMERE
635,-2027,4,ALMERE
2,937,4,ALMERE
2461,-1974,4,ALMERE
342,-8927,4,ALMERE
1115,-2054,4,ALMERE
2363,-6765,4,ALMERE
516,132,4,ALMERE
3847,-1309,4,ALMERE
3541,-6298,4,ALMERE
2066,11416,4,ALMERE
276,-4651,4,ALMERE
941,-555,4,ALMERE
2177,1060,4,ALMERE
1887,-1174,4,ALMERE
2773,-2246,4,ALMERE
233,-595,4,ALMERE
1324,-118,4,ALMERE
1713,-1075,4,ALMERE
2539,29140,4,ALMERE
3342,-295,4,ALMERE
3065,1078,4,ALMERE
1246,-669,4,ALMERE
544,1256,4,ALMERE
564,-4816,4,ALMERE
2026,-557,4,ALMERE
1789,12,4,ALMERE
1928,1312,4,ALMERE
3033,1245,4,ALMERE
2413,-9332,4,ALMERE
3161,-768,4,ALMERE
3989,-72,4,ALMERE
2657,-242,4,ALMERE
1499,-4622,4,ALMERE
587,8187,4,ALMERE
2433,-1287,4,ALMERE
2964,-1181,4,ALMERE
3082,-395,4,ALMERE
1755,-208,4,ALMERE
483,-222,4,ALMERE
2023,-1475,4,ALMERE
3427,-9199,4,ALMERE
3645,-941,4,ALMERE
1325,1362,4,ALMERE
3591,-795,4,ALMERE
524,-3550,4,ALMERE
817,1280,4,ALMERE
1645,-2493,4,ALMERE
1894,-1686,4,ALMERE
540,-1585,4,ALMERE
3856,43,4,ALMERE
2309,950,4,ALMERE
3892,310,4,ALMERE
3158,718,4,ALMERE
1021,-2296,4,ALMERE
89,3024,4,ALMERE
3908,1958,4,ALMERE
125,-873,4,ALMERE
2229,-4122,4,ALMERE
715,-1160,4,ALMERE
1158,192,4,ALMERE
924,-955,4,ALMERE
565,1201,4,ALMERE
1363,488,4,ALMERE
3370,162,4,ALMERE
1191,-299,4,ALMERE
297,336,4,ALMERE
442,870,4,ALMERE
3829,-587,4,ALMERE
2545,-949,4,ALMERE
314,-1126,4,ALMERE
2038,565,4,ALMERE
2779,-262,4,ALMERE
385,-563,4,ALMERE
3035,568,4,ALMERE
948,-1148,4,ALMERE
173,695,4,ALMERE
3821,2608,4,ALMERE
3236,2558,4,ALMERE
921,-4141,4,ALMERE
1532,3009,4,ALMERE
1271,-37,4,ALMERE
1049,122,4,ALMERE
2917,443,4,ALMERE
2834,3794,4,ALMERE
3615,62,4,ALMERE
404,-356,4,ALMERE
990,-1110,4,ALMERE
548,-3779,4,ALMERE
1976,-2216,4,ALMERE
3507,-573,4,ALMERE
2466,-1082,4,ALMERE
867,-768,4,ALMERE
712,-1692,4,ALMERE
101,659,4,ALMERE
735,-813,4,ALMERE
1452,-7416,4,ALMERE
3169,-787,4,ALMERE
731,-3939,4,ALMERE
359,-1557,4,ALMERE
509,-746,4,ALMERE
850,-1120,4,ALMERE
1842,414,4,ALMERE
340,-136,4,ALMERE
716,29,4,ALMERE
735,-813,4,ALMERE
2934,-3272,4,ALMERE
457,-316,4,ALMERE
1886,-1668,4,ALMERE
3187,894,4,ALMERE
3724,-2309,4,ALMERE
3,-11513,4,ALMERE
842,832,4,ALMERE
3535,283,4,ALMERE
1046,780,4,ALMERE
1676,-903,4,ALMERE
2679,1641,4,ALMERE
3653,995,4,ALMERE
1886,-1668,4,ALMERE
3944,-990,4,ALMERE
3683,-528,4,ALMERE
1397,-912,4,ALMERE
638,2769,4,ALMERE
2947,2569,4,ALMERE
3937,765,4,ALMERE
3410,-1712,4,ALMERE
2503,-209,4,ALMERE
3731,-1268,4,ALMERE
3512,490,4,ALMERE
2384,350,4,ALMERE
2639,630,4,ALMERE
2663,-1177,4,ALMERE
1805,-1420,4,ALMERE
1698,840,4,ALMERE
3908,1958,4,ALMERE
2356,-228,4,ALMERE
702,2198,4,ALMERE
3210,106,4,ALMERE
2203,881,4,ALMERE
3705,4647,4,ALMERE
1192,-439,4,ALMERE
992,1682,4,ALMERE
558,289,4,ALMERE
2299,-2789,4,ALMERE
531,1336,4,ALMERE
3442,1664,4,ALMERE
3681,-5159,4,ALMERE
1442,-671,4,ALMERE
1304,612,4,ALMERE
2260,1706,4,ALMERE
2345,-539,4,ALMERE
3900,-1321,4,ALMERE
1497,618,4,ALMERE
1875,1569,4,ALMERE
3817,-1339,4,ALMERE
2470,-563,4,ALMERE
3296,-3017,4,ALMERE
93,-982,4,ALMERE
1571,504,4,ALMERE
679,-733,4,ALMERE
3841,-1650,4,ALMERE
632,-1201,4,ALMERE
2866,1768,4,ALMERE
237,-2072,4,ALMERE
311,-345,4,ALMERE
1244,155,4,ALMERE
3453,149,4,ALMERE
1712,-36,4,ALMERE
494,-212,4,ALMERE
2259,-150,4,ALMERE
3009,775,4,ALMERE
3410,-1712,4,ALMERE
3922,-1067,4,ALMERE
2699,-7385,4,ALMERE
2629,4387,4,ALMERE
1314,6509,4,ALMERE
2978,-523,4,ALMERE
1721,-172,4,ALMERE
1691,-1725,4,ALMERE
3045,-45,4,ALMERE
3676,-1726,4,ALMERE
1731,1975,4,ALMERE
2404,-3360,4,ALMERE
1318,-2012,4,ALMERE
768,152,4,ALMERE
381,984,4,ALMERE
425,-220,4,ALMERE
1052,1941,4,ALMERE
3875,-927,4,ALMERE
850,-1120,4,ALMERE
1541,-8,4,ALMERE
368,-355,4,ALMERE
3060,406,4,ALMERE
1951,-1556,4,ALMERE
3154,997,4,ALMERE
175,-2558,4,ALMERE
1000,5350,4,ALMERE
3719,-4674,4,ALMERE
3509,-2283,4,ALMERE
2168,3392,4,ALMERE
2209,-268,4,ALMERE
3356,-361,4,ALMERE
179,684,4,ALMERE
2513,1905,4,ALMERE
2566,14618,4,ALMERE
2574,2444,4,ALMERE
327,210,4,ALMERE
782,-1040,4,ALMERE
3387,705,4,ALMERE
2124,702,4,ALMERE
2390,-361,4,ALMERE
889,-2104,4,ALMERE
3681,-5159,4,ALMERE
373,525,4,ALMERE
1321,1015,4,ALMERE
2142,-336,4,ALMERE
2862,269,4,ALMERE
1762,705,4,ALMERE
2629,4387,4,ALMERE
94,-1267,4,ALMERE
757,-3790,4,ALMERE
393,273,4,ALMERE
3324,-1251,4,ALMERE
3599,-827,4,ALMERE
2287,8340,4,ALMERE
3497,1617,4,ALMERE
1003,298,4,ALMERE
1017,4212,4,ALMERE
1821,440,4,ALMERE
272,-302,4,ALMERE
3885,948,4,ALMERE
1189,-209,4,ALMERE
160,-312,4,ALMERE
2923,-1209,4,ALMERE
1780,-1187,4,ALMERE
1438,647,4,ALMERE
1477,-3563,4,ALMERE
505,3559,4,ALMERE
1186,-60,4,ALMERE
1093,-111,4,ALMERE
3505,-838,4,ALMERE
3878,-919,4,ALMERE
1079,-2314,4,ALMERE
3843,456,4,ALMERE
1996,232,4,ALMERE
2722,-147,4,ALMERE
785,242,4,ALMERE
2558,-1454,4,ALMERE
342,-8927,4,ALMERE
1407,-6459,4,ALMERE
2215,-303,4,ALMERE
1880,-4865,4,ALMERE
1787,-1598,4,ALMERE
798,-1539,4,ALMERE
1292,111,4,ALMERE
2350,1373,4,ALMERE
153,-2427,4,ALMERE
177,-807,4,ALMERE
3386,3295,4,ALMERE
718,-630,4,ALMERE
1291,201,4,ALMERE
3035,568,4,ALMERE
195,-258,4,ALMERE
919,-1009,4,ALMERE
2872,356,4,ALMERE
1803,-1842,4,ALMERE
3599,-827,4,ALMERE
948,-1148,4,ALMERE
1131,-1434,4,ALMERE
3933,-2965,4,ALMERE
763,1075,4,ALMERE
3911,-3146,4,ALMERE
750,-2318,4,ALMERE
451,-10,4,ALMERE
1507,-648,4,ALMERE
3548,-154,4,ALMERE
2195,227,4,ALMERE
2029,-993,4,ALMERE
175,-2558,4,ALMERE
1323,940,4,ALMERE
1041,-635,4,ALMERE
73,-186,4,ALMERE
3248,-1029,4,ALMERE
1120,-274,4,ALMERE
3789,1137,4,ALMERE
2306,-179,4,ALMERE
1935,-167,4,ALMERE
978,-734,4,ALMERE
3226,143,4,ALMERE
1582,441,4,ALMERE
1201,-1014,4,ALMERE
3548,-154,4,ALMERE
2106,565,4,ALMERE
840,1495,4,ALMERE
3599,-827,4,ALMERE
1508,-2950,4,ALMERE
376,131,4,ALMERE
2543,-315,4,ALMERE
2738,2058,4,ALMERE
2685,-58,4,ALMERE
1353,-1116,4,ALMERE
2329,-1068,4,ALMERE
3318,5773,4,ALMERE
820,1916,4,ALMERE
1330,-3199,4,ALMERE
495,219,4,ALMERE
1749,805,4,ALMERE
3588,-902,4,ALMERE
587,8187,4,ALMERE
1576,-670,4,ALMERE
1516,-1475,4,ALMERE
3208,705,4,ALMERE
1916,-40,4,ALMERE
381,984,4,ALMERE
2177,1060,4,ALMERE
1718,784,4,ALMERE
2649,-247,4,ALMERE
1177,70,4,ALMERE
2207,897,4,ALMERE
3276,-152,4,ALMERE
727,-2835,4,ALMERE
2976,-1701,4,ALMERE
2234,637,4,ALMERE
483,-222,4,ALMERE
654,-49,4,ALMERE
2527,-1202,4,ALMERE
2420,-1695,4,ALMERE
418,-384,4,ALMERE
3160,-384,4,ALMERE
3071,-1816,4,ALMERE
1140,-6269,4,ALMERE
1159,-264,4,ALMERE
297,336,4,ALMERE
1376,-1232,4,ALMERE
3711,-1120,4,ALMERE
2303,-1466,4,ALMERE
2135,-615,4,ALMERE
106,-498,4,ALMERE
1739,1362,4,ALMERE
3237,-1789,4,ALMERE
2288,3267,4,ALMERE
705,52,4,ALMERE
1671,-1395,4,ALMERE
2340,-888,4,ALMERE
