original_index,delta,period,city
2626,-2243,3,UTRECHT
1080,153,3,UTRECHT
4532,5,3,UTRECHT
1038,599,3,UTRECHT
1308,1441,3,UTRECHT
537,-29,3,UTRECHT
1764,-1310,3,UTRECHT
678,146,3,UTRECHT
1000,-66,3,UTRECHT
5209,-4478,3,UTRECHT
5377,-3229,3,UTRECHT
919,-57,3,UTRECHT
1670,-1086,3,UTRECHT
4638,-1637,3,UTRECHT
2255,-167,3,UTRECHT
2700,68,3,UTRECHT
1297,-527,3,UTRECHT
3775,-993,3,UTRECHT
3256,-944,3,UTRECHT
3934,-3861,3,UTRECHT
4025,1137,3,UTRECHT
5032,1924,3,UTRECHT
1924,-120,3,UTRECHT
3357,810,3,UTRECHT
1953,-1919,3,UTRECHT
822,-8899,3,UTRECHT
5150,-68,3,UTRECHT
5129,-193,3,UTRECHT
3243,218,3,UTRECHT
1501,-605,3,UTRECHT
808,-1021,3,UTRECHT
768,1276,3,UTRECHT
1946,-39685,3,UTRECHT
460,-2776,3,UTRECHT
368,-2356,3,UTRECHT
4766,22,3,UTRECHT
2498,451,3,UTRECHT
4692,6802,3,UTRECHT
4011,2602,3,UTRECHT
1873,-1142,3,UTRECHT
4436,-530,3,UTRECHT
3965,-859,3,UTRECHT
3804,-2383,3,UTRECHT
754,341,3,UTRECHT
2980,-3249,3,UTRECHT
567,117,3,UTRECHT
3450,-5,3,UTRECHT
4526,-605,3,UTRECHT
1776,1841,3,UTRECHT
3123,4563,3,UTRECHT
4225,-2400,3,UTRECHT
5337,-2532,3,UTRECHT
2686,1215,3,UTRECHT
133,3085,3,UTRECHT
4676,-92,3,UTRECHT
4203,756,3,UTRECHT
1827,-3596,3,UTRECHT
5094,4,3,UTRECHT
809,776,3,UTRECHT
5166,-2255,3,UTRECHT
4707,1789,3,UTRECHT
1150,-837,3,UTRECHT
3410,-1752,3,UTRECHT
3644,-717,3,UTRECHT
1454,151,3,UTRECHT
4333,845,3,UTRECHT
4812,-1780,3,UTRECHT
1509,-4547,3,UTRECHT
1042,-376,3,UTRECHT
5134,-1611,3,UTRECHT
1787,-609,3,UTRECHT
869,-3894,3,UTRECHT
4756,777,3,UTRECHT
743,-971,3,UTRECHT
751,-1110,3,UTRECHT
3594,-17606,3,UTRECHT
4410,267,3,UTRECHT
1558,-4347,3,UTRECHT
2866,800,3,UTRECHT
459,1782,3,UTRECHT
2751,2016,3,UTRECHT
4334,118,3,UTRECHT
2065,1567,3,UTRECHT
4494,704,3,UTRECHT
3184,-1213,3,UTRECHT
1334,3442,3,UTRECHT
2760,18521,3,UTRECHT
809,776,3,UTRECHT
2446,305,3,UTRECHT
2046,210,3,UTRECHT
4939,6892,3,UTRECHT
1558,-4347,3,UTRECHT
1412,-1386,3,UTRECHT
1798,-886,3,UTRECHT
2496,-2523,3,UTRECHT
5426,-1111,3,UTRECHT
3702,6,3,UTRECHT
1590,-565,3,UTRECHT
3633,-1459,3,UTRECHT
2885,1406,3,UTRECHT
3010,1032,3,UTRECHT
3190,-551,3,UTRECHT
912,-826,3,UTRECHT
594,-297,3,UTRECHT
4855,-6307,3,UTRECHT
3637,820,3,UTRECHT
3744,-1136,3,UTRECHT
932,-90,3,UTRECHT
1490,834,3,UTRECHT
4699,11631,3,UTRECHT
4701,13886,3,UTRECHT
575,-14,3,UTRECHT
2121,8563,3,UTRECHT
3833,2557,3,UTRECHT
893,-676,3,UTRECHT
2859,-1550,3,UTRECHT
1465,-673,3,UTRECHT
3187,-699,3,UTRECHT
4782,-757,3,UTRECHT
579,-227,3,UTRECHT
2506,2129,3,UTRECHT
3322,-453,3,UTRECHT
3590,-1080,3,UTRECHT
4628,-7308,3,UTRECHT
1700,95,3,UTRECHT
3977,2189,3,UTRECHT
4871,-7634,3,UTRECHT
1751,-350,3,UTRECHT
4845,-407,3,UTRECHT
5238,452,3,UTRECHT
4971,-1105,3,UTRECHT
780,-2533,3,UTRECHT
751,-1110,3,UTRECHT
3589,-1773,3,UTRECHT
2176,-430,3,UTRECHT
3688,3587,3,UTRECHT
554,-165,3,UTRECHT
5189,-14658,3,UTRECHT
2609,1115,3,UTRECHT
665,-282,3,UTRECHT
3247,-627,3,UTRECHT
4545,-565,3,UTRECHT
3680,99,3,UTRECHT
1428,-2504,3,UTRECHT
3966,-807,3,UTRECHT
2202,905,3,UTRECHT
4080,4,3,UTRECHT
889,-915,3,UTRECHT
606,-133,3,UTRECHT
4180,-2212,3,UTRECHT
2197,1994,3,UTRECHT
1998,397,3,UTRECHT
1788,-2600,3,UTRECHT
5212,767,3,UTRECHT
2395,1075,3,UTRECHT
3448,-298,3,UTRECHT
4480,-1507,3,UTRECHT
382,4425,3,UTRECHT
2789,-801,3,UTRECHT
1916,1110,3,UTRECHT
4875,-2044,3,UTRECHT
1946,-39685,3,UTRECHT
347,5805,3,UTRECHT
4845,-407,3,UTRECHT
3707,-1359,3,UTRECHT
1412,-1386,3,UTRECHT
114,-1207,3,UTRECHT
982,-65,3,UTRECHT
999,-631,3,UTRECHT
6,-15763,3,UTRECHT
87,-7656,3,UTRECHT
1588,-162,3,UTRECHT
1650,305,3,UTRECHT
2782,-1658,3,UTRECHT
1757,3046,3,UTRECHT
1895,684,3,UTRECHT
2864,-1190,3,UTRECHT
3123,4563,3,UTRECHT
270,-913,3,UTRECHT
2535,1798,3,UTRECHT
1224,-339,3,UTRECHT
210,-807,3,UTRECHT
3011,-581,3,UTRECHT
1036,399,3,UTRECHT
1795,-1599,3,UTRECHT
5158,-2803,3,UTRECHT
1122,-1065,3,UTRECHT
1483,-33,3,UTRECHT
3572,-24,3,UTRECHT
3924,1548,3,UTRECHT
4253,-6287,3,UTRECHT
851,550,3,UTRECHT
4209,-123,3,UTRECHT
2784,1043,3,UTRECHT
2507,1210,3,UTRECHT
3525,-690,3,UTRECHT
4685,9356,3,UTRECHT
4152,-854,3,UTRECHT
5112,28,3,UTRECHT
3690,2598,3,UTRECHT
5200,-315,3,UTRECHT
138,-2612,3,UTRECHT
2797,669,3,UTRECHT
3670,-1129,3,UTRECHT
224,18264,3,UTRECHT
1516,113,3,UTRECHT
1756,-4899,3,UTRECHT
2774,20857,3,UTRECHT
3794,-549,3,UTRECHT
4554,849,3,UTRECHT
4473,739,3,UTRECHT
948,786,3,UTRECHT
4304,536,3,UTRECHT
659,-201,3,UTRECHT
1362,1702,3,UTRECHT
158,1443,3,UTRECHT
2100,186,3,UTRECHT
1437,1738,3,UTRECHT
4297,-18979,3,UTRECHT
79,912,3,UTRECHT
3632,-1004,3,UTRECHT
2067,-617,3,UTRECHT
4098,-1401,3,UTRECHT
1049,-33,3,UTRECHT
1587,3109,3,UTRECHT
244,12256,3,UTRECHT
4259,29039,3,UTRECHT
4486,248,3,UTRECHT
3760,1263,3,UTRECHT
2501,-286,3,UTRECHT
4289,-534,3,UTRECHT
2996,-436,3,UTRECHT
5423,1701,3,UTRECHT
2785,-617,3,UTRECHT
4271,1028,3,UTRECHT
2233,1752,3,UTRECHT
442,-1103,3,UTRECHT
3404,1027,3,UTRECHT
2745,2045,3,UTRECHT
5230,1272,3,UTRECHT
2592,-11015,3,UTRECHT
2444,627,3,UTRECHT
290,482,3,UTRECHT
2738,-17735,3,UTRECHT
3161,-2168,3,UTRECHT
3126,1318,3,UTRECHT
4492,-1358,3,UTRECHT
3366,-883,3,UTRECHT
861,-978,3,UTRECHT
3796,-3246,3,UTRECHT
484,1003,3,UTRECHT
3623,-331,3,UTRECHT
2197,1994,3,UTRECHT
585,-46,3,UTRECHT
3450,-5,3,UTRECHT
387,-5883,3,UTRECHT
2870,523,3,UTRECHT
3893,1245,3,UTRECHT
5116,3329,3,UTRECHT
4795,381,3,UTRECHT
2216,1863,3,UTRECHT
2740,-4097,3,UTRECHT
3775,-993,3,UTRECHT
4781,-6748,3,UTRECHT
12,-1694,3,UTRECHT
2014,675,3,UTRECHT
5045,-904,3,UTRECHT
1278,302,3,UTRECHT
1390,-500,3,UTRECHT
4803,-213,3,UTRECHT
4371,5506,3,UTRECHT
3663,2678,3,UTRECHT
4337,345,3,UTRECHT
4306,1945,3,UTRECHT
2439,-1903,3,UTRECHT
4588,454,3,UTRECHT
4145,693,3,UTRECHT
1925,830,3,UTRECHT
2636,1826,3,UTRECHT
1248,-2436,3,UTRECHT
4518,-198,3,UTRECHT
5235,25005,3,UTRECHT
370,-8043,3,UTRECHT
459,1782,3,UTRECHT
2293,-417,3,UTRECHT
3201,-137,3,UTRECHT
4331,185,3,UTRECHT
5374,-1195,3,UTRECHT
1021,-686,3,UTRECHT
2233,1752,3,UTRECHT
722,-913,3,UTRECHT
4962,-711,3,UTRECHT
4777,-593,3,UTRECHT
4574,17,3,UTRECHT
317,545,3,UTRECHT
1598,-230,3,UTRECHT
869,-3894,3,UTRECHT
3168,1406,3,UTRECHT
2761,6247,3,UTRECHT
2793,-2872,3,UTRECHT
425,-11840,3,UTRECHT
1191,583,3,UTRECHT
870,3829,3,UTRECHT
4477,-394,3,UTRECHT
2179,-415,3,UTRECHT
3795,-2007,3,UTRECHT
701,-719,3,UTRECHT
2157,5265,3,UTRECHT
2398,-448,3,UTRECHT
3527,-56,3,UTRECHT
2397,1839,3,UTRECHT
2957,-2620,3,UTRECHT
4504,1329,3,UTRECHT
4189,556,3,UTRECHT
1404,622,3,UTRECHT
3817,-244,3,UTRECHT
4411,-241,3,UTRECHT
54,1018,3,UTRECHT
702,-1059,3,UTRECHT
5498,2922,3,UTRECHT
921,-234,3,UTRECHT
108,20910,3,UTRECHT
287,-3601,3,UTRECHT
1320,1041,3,UTRECHT
4219,-702,3,UTRECHT
3612,-258,3,UTRECHT
4236,1409,3,UTRECHT
3195,204,3,UTRECHT
4262,10019,3,UTRECHT
253,1630,3,UTRECHT
1294,4553,3,UTRECHT
3295,291,3,UTRECHT
3972,-1437,3,UTRECHT
4909,608,3,UTRECHT
367,-1953,3,UTRECHT
3647,938,3,UTRECHT
4045,-949,3,UTRECHT
4972,404,3,UTRECHT
3423,-2640,3,UTRECHT
3482,-283,3,UTRECHT
2401,866,3,UTRECHT
5164,-1014,3,UTRECHT
3622,-134,3,UTRECHT
569,707,3,UTRECHT
945,1855,3,UTRECHT
505,-1303,3,UTRECHT
4023,779,3,UTRECHT
2964,687,3,UTRECHT
968,14,3,UTRECHT
1568,28,3,UTRECHT
1774,-9310,3,UTRECHT
1539,-114,3,UTRECHT
1725,-1579,3,UTRECHT
2637,1117,3,UTRECHT
2321,-10868,3,UTRECHT
3885,-1172,3,UTRECHT
2615,-1301,3,UTRECHT
1704,1945,3,UTRECHT
1094,2861,3,UTRECHT
5427,-166,3,UTRECHT
2120,7883,3,UTRECHT
4395,1255,3,UTRECHT
1284,-1407,3,UTRECHT
248,-891,3,UTRECHT
581,-186,3,UTRECHT
3716,-499,3,UTRECHT
3986,819,3,UTRECHT
5472,1520,3,UTRECHT
3055,-1050,3,UTRECHT
2671,979,3,UTRECHT
1470,40,3,UTRECHT
3721,-515,3,UTRECHT
2503,32,3,UTRECHT
3592,-2569,3,UTRECHT
4417,2754,3,UTRECHT
2788,-1846,3,UTRECHT
4284,-875,3,UTRECHT
2619,-3920,3,UTRECHT
4943,10678,3,UTRECHT
2371,547,3,UTRECHT
4785,3455,3,UTRECHT
3202,643,3,UTRECHT
814,18582,3,UTRECHT
329,4113,3,UTRECHT
382,4425,3,UTRECHT
563,-239,3,UTRECHT
2923,-632,3,UTRECHT
2916,-4889,3,UTRECHT
732,1400,3,UTRECHT
3463,297,3,UTRECHT
3824,783,3,UTRECHT
5409,3324,3,UTRECHT
4741,849,3,UTRECHT
4084,173,3,UTRECHT
2169,-830,3,UTRECHT
2386,-724,3,UTRECHT
3686,1922,3,UTRECHT
4422,998,3,UTRECHT
835,-426,3,UTRECHT
3595,-31,3,UTRECHT
4175,-1690,3,UTRECHT
3363,4335,3,UTRECHT
3942,1024,3,UTRECHT
3934,-3861,3,UTRECHT
3001,1213,3,UTRECHT
2591,1510,3,UTRECHT
2870,523,3,UTRECHT
1710,-233,3,UTRECHT
5315,-2323,3,UTRECHT
882,3156,3,UTRECHT
5112,28,3,UTRECHT
3050,275,3,UTRECHT
3269,-3186,3,UTRECHT
5377,-3229,3,UTRECHT
3982,-386,3,UTRECHT
3701,776,3,UTRECHT
5391,-5521,3,UTRECHT
2798,1149,3,UTRECHT
2253,-2821,3,UTRECHT
1367,-6772,3,UTRECHT
4599,24,3,UTRECHT
756,1543,3,UTRECHT
3039,-1083,3,UTRECHT
936,-91,3,UTRECHT
5480,-922,3,UTRECHT
1911,191,3,UTRECHT
1028,426,3,UTRECHT
752,1648,3,UTRECHT
4779,-476,3,UTRECHT
4823,-689,3,UTRECHT
3764,-102,3,UTRECHT
365,-693,3,UTRECHT
197,-2233,3,UTRECHT
2455,-346,3,UTRECHT
4516,1266,3,UTRECHT
1016,654,3,UTRECHT
876,8569,3,UTRECHT
4317,-306,3,UTRECHT
2003,-6883,3,UTRECHT
4426,754,3,UTRECHT
1217,604,3,UTRECHT
4334,118,3,UTRECHT
571,-501,3,UTRECHT
3162,1284,3,UTRECHT
2601,-6655,3,UTRECHT
4410,267,3,UTRECHT
2239,1679,3,UTRECHT
3297,-2464,3,UTRECHT
462,-1630,3,UTRECHT
3801,223,3,UTRECHT
258,-4235,3,UTRECHT
4762,-216,3,UTRECHT
3013,-3261,3,UTRECHT
2515,742,3,UTRECHT
4173,-2376,3,UTRECHT
4187,592,3,UTRECHT
1440,-518,3,UTRECHT
4719,-623,3,UTRECHT
3919,-1274,3,UTRECHT
569,707,3,UTRECHT
1336,-18789,3,UTRECHT
106,-6569,3,UTRECHT
2192,-1608,3,UTRECHT
504,466,3,UTRECHT
4347,590,3,UTRECHT
351,-437,3,UTRECHT
46,1099,3,UTRECHT
1289,-409,3,UTRECHT
2666,-1548,3,UTRECHT
1017,-156,3,UTRECHT
476,-71,3,UTRECHT
3283,558,3,UTRECHT
236,-5529,3,UTRECHT
2124,-1510,3,UTRECHT
490,470,3,UTRECHT
5419,515,3,UTRECHT
3326,-1559,3,UTRECHT
420,2625,3,UTRECHT
3821,-843,3,UTRECHT
338,217,3,UTRECHT
3051,-84,3,UTRECHT
1488,-86,3,UTRECHT
5183,-3392,3,UTRECHT
2258,-228,3,UTRECHT
4758,-17320,3,UTRECHT
3542,-629,3,UTRECHT
3187,-699,3,UTRECHT
4589,-905,3,UTRECHT
185,507,3,UTRECHT
5475,2854,3,UTRECHT
2106,956,3,UTRECHT
3360,184,3,UTRECHT
1745,-172,3,UTRECHT
5382,-3303,3,UTRECHT
1838,3355,3,UTRECHT
3168,1406,3,UTRECHT
1000,-66,3,UTRECHT
4160,7180,3,UTRECHT
4167,3024,3,UTRECHT
3151,304,3,UTRECHT
1009,-292,3,UTRECHT
866,5321,3,UTRECHT
1399,773,3,UTRECHT
1622,-1754,3,UTRECHT
765,-462,3,UTRECHT
2763,34051,3,UTRECHT
677,-713,3,UTRECHT
1818,-1203,3,UTRECHT
445,-367,3,UTRECHT
2703,792,3,UTRECHT
95,-849,3,UTRECHT
5361,1053,3,UTRECHT
2422,1489,3,UTRECHT
4655,-260,3,UTRECHT
5112,28,3,UTRECHT
1684,372,3,UTRECHT
4519,4118,3,UTRECHT
1792,-1738,3,UTRECHT
5130,-1705,3,UTRECHT
708,1513,3,UTRECHT
1187,-598,3,UTRECHT
631,-218,3,UTRECHT
1837,3634,3,UTRECHT
3175,4068,3,UTRECHT
3404,1027,3,UTRECHT
3950,-1943,3,UTRECHT
5279,8679,3,UTRECHT
4291,878,3,UTRECHT
1231,-496,3,UTRECHT
3214,722,3,UTRECHT
5144,-1466,3,UTRECHT
513,-525,3,UTRECHT
5338,-1361,3,UTRECHT
5234,16977,3,UTRECHT
1948,-4027,3,UTRECHT
832,3916,3,UTRECHT
136,4984,3,UTRECHT
646,-107,3,UTRECHT
615,-471,3,UTRECHT
1728,-606,3,UTRECHT
2369,-495,3,UTRECHT
1049,-33,3,UTRECHT
4268,-1458,3,UTRECHT
2234,1791,3,UTRECHT
349,5317,3,UTRECHT
4978,-694,3,UTRECHT
2651,-955,3,UTRECHT
1455,-6634,3,UTRECHT
418,1199,3,UTRECHT
2524,-593,3,UTRECHT
5372,1194,3,UTRECHT
990,-23,3,UTRECHT
4294,-1562,3,UTRECHT
4838,-848,3,UTRECHT
1052,653,3,UTRECHT
4990,114,3,UTRECHT
3653,-1607,3,UTRECHT
5122,1285,3,UTRECHT
2001,-1285,3,UTRECHT
303,3903,3,UTRECHT
4869,565,3,UTRECHT
952,-21,3,UTRECHT
3468,550,3,UTRECHT
477,-4258,3,UTRECHT
1925,830,3,UTRECHT
342,-883,3,UTRECHT
5382,-3303,3,UTRECHT
1213,2373,3,UTRECHT
4983,-440,3,UTRECHT
272,552,3,UTRECHT
90,-1282,3,UTRECHT
4817,-4590,3,UTRECHT
4053,-841,3,UTRECHT
4797,-382,3,UTRECHT
4005,522,3,UTRECHT
4113,-469,3,UTRECHT
5385,-4530,3,UTRECHT
263,-1450,3,UTRECHT
969,-262,3,UTRECHT
2627,-1798,3,UTRECHT
4105,372,3,UTRECHT
40,35692,3,UTRECHT
4964,-2109,3,UTRECHT
3790,-9285,3,UTRECHT
129,2067,3,UTRECHT
5215,-1027,3,UTRECHT
5210,-2611,3,UTRECHT
1223,-101,3,UTRECHT
1641,-361,3,UTRECHT
4213,-3656,3,UTRECHT
3267,-183,3,UTRECHT
2898,1910,3,UTRECHT
2164,765,3,UTRECHT
2414,-1813,3,UTRECHT
2661,-1256,3,UTRECHT
5422,-3,3,UTRECHT
1867,-630,3,UTRECHT
4917,488,3,UTRECHT
5448,598,3,UTRECHT
3726,2944,3,UTRECHT
5223,-3583,3,UTRECHT
5068,772,3,UTRECHT
3255,-547,3,UTRECHT
4023,779,3,UTRECHT
4641,4077,3,UTRECHT
3939,-3132,3,UTRECHT
5088,-435,3,UTRECHT
4615,-14534,3,UTRECHT
125,-1173,3,UTRECHT
1062,165,3,UTRECHT
1415,190,3,UTRECHT
3761,806,3,UTRECHT
5408,973,3,UTRECHT
1498,-1130,3,UTRECHT
4782,-757,3,UTRECHT
4734,-851,3,UTRECHT
3311,596,3,UTRECHT
3482,-283,3,UTRECHT
494,-510,3,UTRECHT
3315,579,3,UTRECHT
3783,1093,3,UTRECHT
1992,1466,3,UTRECHT
4444,973,3,UTRECHT
1438,-989,3,UTRECHT
2423,294,3,UTRECHT
329,4113,3,UTRECHT
3751,1774,3,UTRECHT
988,-584,3,UTRECHT
1256,73,3,UTRECHT
5393,7153,3,UTRECHT
3266,-662,3,UTRECHT
4071,-2441,3,UTRECHT
4479,-2301,3,UTRECHT
2249,-435,3,UTRECHT
3738,338,3,UTRECHT
4049,1155,3,UTRECHT
505,-1303,3,UTRECHT
2053,-689,3,UTRECHT
2517,-1551,3,UTRECHT
5146,-994,3,UTRECHT
1680,562,3,UTRECHT
2405,-840,3,UTRECHT
3078,1230,3,UTRECHT
2137,-8083,3,UTRECHT
770,-760,3,UTRECHT
2780,7679,3,UTRECHT
785,369,3,UTRECHT
5326,10210,3,UTRECHT
2844,-1695,3,UTRECHT
2564,4388,3,UTRECHT
369,3147,3,UTRECHT
3762,-677,3,UTRECHT
2465,-1765,3,UTRECHT
3666,-765,3,UTRECHT
5442,-4174,3,UTRECHT
4187,592,3,UTRECHT
666,-410,3,UTRECHT
3762,-677,3,UTRECHT
575,-14,3,UTRECHT
3235,-268,3,UTRECHT
4559,-419,3,UTRECHT
1422,-553,3,UTRECHT
4182,-29731,3,UTRECHT
4625,-13965,3,UTRECHT
3843,-492,3,UTRECHT
2218,-225,3,UTRECHT
4936,4391,3,UTRECHT
591,-289,3,UTRECHT
2184,595,3,UTRECHT
1628,-339,3,UTRECHT
4096,-1115,3,UTRECHT
2220,-43,3,UTRECHT
1192,72,3,UTRECHT
5442,-4174,3,UTRECHT
1912,-420,3,UTRECHT
2191,494,3,UTRECHT
4311,-2104,3,UTRECHT
4567,-9605,3,UTRECHT
1457,-367,3,UTRECHT
402,2650,3,UTRECHT
5225,-231,3,UTRECHT
5470,2618,3,UTRECHT
4175,-1690,3,UTRECHT
3185,2607,3,UTRECHT
4023,779,3,UTRECHT
1175,-77,3,UTRECHT
3722,-768,3,UTRECHT
4431,-2717,3,UTRECHT
3547,189,3,UTRECHT
4654,-1221,3,UTRECHT
4133,-545,3,UTRECHT
4284,-875,3,UTRECHT
4927,-1759,3,UTRECHT
3445,-780,3,UTRECHT
1864,-1937,3,UTRECHT
802,-423,3,UTRECHT
2838,864,3,UTRECHT
4526,-605,3,UTRECHT
3693,585,3,UTRECHT
521,156,3,UTRECHT
3974,3217,3,UTRECHT
1167,-1755,3,UTRECHT
2770,11245,3,UTRECHT
2505,-1110,3,UTRECHT
2923,-632,3,UTRECHT
4122,2263,3,UTRECHT
2170,-2175,3,UTRECHT
2235,-111,3,UTRECHT
5232,-1274,3,UTRECHT
2099,-1545,3,UTRECHT
1851,182,3,UTRECHT
2602,-3570,3,UTRECHT
584,-746,3,UTRECHT
5409,3324,3,UTRECHT
4782,-757,3,UTRECHT
1606,228,3,UTRECHT
4868,-7659,3,UTRECHT
155,-595,3,UTRECHT
2598,-1119,3,UTRECHT
1250,2099,3,UTRECHT
2763,34051,3,UTRECHT
11,2793,3,UTRECHT
4520,-924,3,UTRECHT
2830,-1196,3,UTRECHT
3381,-279,3,UTRECHT
3540,-974,3,UTRECHT
2927,-1321,3,UTRECHT
3109,-4296,3,UTRECHT
3472,287,3,UTRECHT
1799,3032,3,UTRECHT
986,-11,3,UTRECHT
2009,1148,3,UTRECHT
2814,1256,3,UTRECHT
1297,-527,3,UTRECHT
1639,-712,3,UTRECHT
4415,75,3,UTRECHT
105,-5419,3,UTRECHT
2210,-509,3,UTRECHT
1858,-1111,3,UTRECHT
367,-1953,3,UTRECHT
2597,8350,3,UTRECHT
4085,21,3,UTRECHT
577,-632,3,UTRECHT
5191,-8660,3,UTRECHT
5476,1263,3,UTRECHT
3008,409,3,UTRECHT
4767,1278,3,UTRECHT
4430,-165,3,UTRECHT
2482,-11,3,UTRECHT
3596,-46,3,UTRECHT
5478,-1690,3,UTRECHT
3899,1726,3,UTRECHT
1648,-313,3,UTRECHT
294,4113,3,UTRECHT
1529,-480,3,UTRECHT
3172,5793,3,UTRECHT
25,44706,3,UTRECHT
1514,1481,3,UTRECHT
734,-248,3,UTRECHT
4397,532,3,UTRECHT
2654,-1649,3,UTRECHT
2683,-907,3,UTRECHT
1022,459,3,UTRECHT
2412,-650,3,UTRECHT
2925,-304,3,UTRECHT
3665,-562,3,UTRECHT
1712,-16085,3,UTRECHT
5216,177,3,UTRECHT
3109,-4296,3,UTRECHT
1121,374,3,UTRECHT
2382,-814,3,UTRECHT
1075,604,3,UTRECHT
810,300,3,UTRECHT
4832,-1156,3,UTRECHT
2308,-840,3,UTRECHT
285,258,3,UTRECHT
3998,1607,3,UTRECHT
3853,475,3,UTRECHT
2979,3477,3,UTRECHT
5068,772,3,UTRECHT
493,1069,3,UTRECHT
679,-125,3,UTRECHT
2301,-1106,3,UTRECHT
501,-326,3,UTRECHT
1664,-19102,3,UTRECHT
853,-1238,3,UTRECHT
1004,-401,3,UTRECHT
2857,-965,3,UTRECHT
3670,-1129,3,UTRECHT
3116,-1654,3,UTRECHT
14,5897,3,UTRECHT
870,3829,3,UTRECHT
2258,-228,3,UTRECHT
3858,443,3,UTRECHT
3949,-1136,3,UTRECHT
2948,207,3,UTRECHT
4766,22,3,UTRECHT
3717,-887,3,UTRECHT
1604,-57,3,UTRECHT
2155,-756,3,UTRECHT
2091,-2889,3,UTRECHT
1812,-606,3,UTRECHT
4688,12298,3,UTRECHT
3172,5793,3,UTRECHT
83,7869,3,UTRECHT
735,-331,3,UTRECHT
3378,705,3,UTRECHT
113,-874,3,UTRECHT
3386,-1676,3,UTRECHT
2732,-8039,3,UTRECHT
5457,-378,3,UTRECHT
3038,-735,3,UTRECHT
3329,2512,3,UTRECHT
3562,117,3,UTRECHT
842,992,3,UTRECHT
2723,-1048,3,UTRECHT
363,-1222,3,UTRECHT
290,482,3,UTRECHT
4211,2389,3,UTRECHT
2796,-819,3,UTRECHT
2605,3108,3,UTRECHT
4338,7916,3,UTRECHT
368,-2356,3,UTRECHT
2961,1807,3,UTRECHT
2909,-679,3,UTRECHT
2873,-88,3,UTRECHT
1464,-429,3,UTRECHT
3999,3972,3,UTRECHT
1380,-167,3,UTRECHT
304,633,3,UTRECHT
1594,1976,3,UTRECHT
481,415,3,UTRECHT
4014,-529,3,UTRECHT
1101,-46,3,UTRECHT
4441,-184,3,UTRECHT
2563,-335,3,UTRECHT
3999,3972,3,UTRECHT
4210,617,3,UTRECHT
5199,-5392,3,UTRECHT
974,331,3,UTRECHT
4158,-1345,3,UTRECHT
1571,318,3,UTRECHT
4031,1887,3,UTRECHT
610,-14,3,UTRECHT
4005,522,3,UTRECHT
2265,794,3,UTRECHT
4703,4352,3,UTRECHT
2934,-375,3,UTRECHT
3657,-149,3,UTRECHT
202,-2115,3,UTRECHT
3429,-1715,3,UTRECHT
1278,302,3,UTRECHT
2864,-1190,3,UTRECHT
346,-5837,3,UTRECHT
5326,10210,3,UTRECHT
4909,608,3,UTRECHT
5173,-180,3,UTRECHT
2002,-2837,3,UTRECHT
2700,68,3,UTRECHT
2710,-311,3,UTRECHT
2168,-346,3,UTRECHT
2511,-48,3,UTRECHT
4405,917,3,UTRECHT
4432,199,3,UTRECHT
2739,-14585,3,UTRECHT
2299,-564,3,UTRECHT
3868,689,3,UTRECHT
315,-3816,3,UTRECHT
4757,-2208,3,UTRECHT
5097,-1808,3,UTRECHT
1365,-918,3,UTRECHT
4360,4258,3,UTRECHT
1926,2186,3,UTRECHT
3869,2043,3,UTRECHT
142,328,3,UTRECHT
5097,-1808,3,UTRECHT
1641,-361,3,UTRECHT
2818,122,3,UTRECHT
3734,-11,3,UTRECHT
2533,-275,3,UTRECHT
1381,440,3,UTRECHT
4992,621,3,UTRECHT
2298,-749,3,UTRECHT
4352,168,3,UTRECHT
3361,-170,3,UTRECHT
3748,450,3,UTRECHT
1501,-605,3,UTRECHT
3798,-1361,3,UTRECHT
4747,1193,3,UTRECHT
4406,519,3,UTRECHT
1332,-86,3,UTRECHT
4695,11956,3,UTRECHT
5014,605,3,UTRECHT
2716,-1090,3,UTRECHT
3140,638,3,UTRECHT
1239,-53,3,UTRECHT
4111,-551,3,UTRECHT
4733,-37,3,UTRECHT
3677,-513,3,UTRECHT
3240,-971,3,UTRECHT
3005,244,3,UTRECHT
2179,-415,3,UTRECHT
5329,4547,3,UTRECHT
3768,529,3,UTRECHT
33,-34968,3,UTRECHT
4678,-1716,3,UTRECHT
2194,-276,3,UTRECHT
1110,-1155,3,UTRECHT
2958,-1918,3,UTRECHT
5403,-6953,3,UTRECHT
1375,-1168,3,UTRECHT
2381,-1039,3,UTRECHT
5101,672,3,UTRECHT
115,-2112,3,UTRECHT
3460,-242,3,UTRECHT
1047,-2622,3,UTRECHT
137,8324,3,UTRECHT
4443,-726,3,UTRECHT
3391,3378,3,UTRECHT
5165,-4198,3,UTRECHT
4833,3065,3,UTRECHT
1089,-165,3,UTRECHT
4134,-2479,3,UTRECHT
2858,410,3,UTRECHT
4179,-3439,3,UTRECHT
5279,8679,3,UTRECHT
696,111,3,UTRECHT
1181,-2759,3,UTRECHT
2549,-1526,3,UTRECHT
4907,66,3,UTRECHT
4634,-5395,3,UTRECHT
5325,4591,3,UTRECHT
3842,-953,3,UTRECHT
239,13501,3,UTRECHT
5087,84,3,UTRECHT
3168,1406,3,UTRECHT
3055,-1050,3,UTRECHT
1315,369,3,UTRECHT
5293,3714,3,UTRECHT
3338,77,3,UTRECHT
2602,-3570,3,UTRECHT
